705391,5,6,0.05,0.2,0.1,516390,2026-03-22T21:10:07.745-705391-516390
705391,6,6,0.05,0.2,0.1,616610,2026-03-22T21:10:07.745-705391-616610
705391,7,6,0.05,0.2,0.1,720213,2026-03-22T21:10:07.745-705391-720213
705391,8,6,0.05,0.2,0.1,189048,2026-03-22T21:10:07.745-705391-189048
705391,9,6,0.05,0.2,0.1,989573,2026-03-22T21:10:07.745-705391-989573
705391,10,6,0.05,0.2,0.1,135906,2026-03-22T21:10:07.745-705391-135906
455326,1,6,0.05,0.2,0.1,617589,2026-03-22T21:10:07.745-455326-617589
455326,2,6,0.05,0.2,0.1,58381,2026-03-22T21:10:07.745-455326-58381
455326,3,6,0.05,0.2,0.1,998573,2026-03-22T21:10:07.745-455326-998573
455326,4,6,0.05,0.2,0.1,850377,2026-03-22T21:10:07.745-455326-850377
455326,5,6,0.05,0.2,0.1,69942,2026-03-22T21:10:07.745-455326-69942
455326,6,6,0.05,0.2,0.1,30061,2026-03-22T21:10:07.745-455326-30061
455326,7,6,0.05,0.2,0.1,106883,2026-03-22T21:10:07.745-455326-106883
455326,8,6,0.05,0.2,0.1,417123,2026-03-22T21:10:07.745-455326-417123
455326,9,6,0.05,0.2,0.1,412939,2026-03-22T21:10:07.745-455326-412939
455326,10,6,0.05,0.2,0.1,438635,2026-03-22T21:10:07.745-455326-438635
306470,1,6,0.05,0.2,0.1,310877,2026-03-22T21:10:07.745-306470-310877
306470,2,6,0.05,0.2,0.1,67874,2026-03-22T21:10:07.745-306470-67874
306470,3,6,0.05,0.2,0.1,889665,2026-03-22T21:10:07.745-306470-889665
306470,4,6,0.05,0.2,0.1,11070,2026-03-22T21:10:07.745-306470-11070
306470,5,6,0.05,0.2,0.1,834737,2026-03-22T21:10:07.745-306470-834737
306470,6,6,0.05,0.2,0.1,687283,2026-03-22T21:10:07.745-306470-687283
306470,7,6,0.05,0.2,0.1,312522,2026-03-22T21:10:07.745-306470-312522
306470,8,6,0.05,0.2,0.1,382271,2026-03-22T21:10:07.745-306470-382271
306470,9,6,0.05,0.2,0.1,290977,2026-03-22T21:10:07.745-306470-290977
306470,10,6,0.05,0.2,0.1,671962,2026-03-22T21:10:07.745-306470-671962
868789,1,6,0.05,0.2,0.1,635049,2026-03-22T21:10:07.745-868789-635049
868789,2,6,0.05,0.2,0.1,187910,2026-03-22T21:10:07.745-868789-187910
868789,3,6,0.05,0.2,0.1,388125,2026-03-22T21:10:07.745-868789-388125
868789,4,6,0.05,0.2,0.1,644426,2026-03-22T21:10:07.745-868789-644426
868789,5,6,0.05,0.2,0.1,464232,2026-03-22T21:10:07.745-868789-464232
868789,6,6,0.05,0.2,0.1,585702,2026-03-22T21:10:07.745-868789-585702
868789,7,6,0.05,0.2,0.1,713509,2026-03-22T21:10:07.745-868789-713509
868789,8,6,0.05,0.2,0.1,178030,2026-03-22T21:10:07.745-868789-178030
868789,9,6,0.05,0.2,0.1,343557,2026-03-22T21:10:07.745-868789-343557
868789,10,6,0.05,0.2,0.1,66794,2026-03-22T21:10:07.745-868789-66794
753714,1,6,0.05,0.2,0.1,926350,2026-03-22T21:10:07.745-753714-926350
753714,2,6,0.05,0.2,0.1,94496,2026-03-22T21:10:07.745-753714-94496
753714,3,6,0.05,0.2,0.1,662015,2026-03-22T21:10:07.745-753714-662015
753714,4,6,0.05,0.2,0.1,963788,2026-03-22T21:10:07.745-753714-963788
753714,5,6,0.05,0.2,0.1,785934,2026-03-22T21:10:07.745-753714-785934
753714,6,6,0.05,0.2,0.1,397699,2026-03-22T21:10:07.745-753714-397699
753714,7,6,0.05,0.2,0.1,889782,2026-03-22T21:10:07.745-753714-889782
753714,8,6,0.05,0.2,0.1,537306,2026-03-22T21:10:07.745-753714-537306
753714,9,6,0.05,0.2,0.1,186842,2026-03-22T21:10:07.745-753714-186842
753714,10,6,0.05,0.2,0.1,294293,2026-03-22T21:10:07.745-753714-294293
705391,1,6,0.05,0.2,0.1,693585,2026-03-22T21:10:07.745-705391-693585
705391,2,6,0.05,0.2,0.1,688507,2026-03-22T21:10:07.745-705391-688507
705391,3,6,0.05,0.2,0.1,714933,2026-03-22T21:10:07.745-705391-714933
705391,4,6,0.05,0.2,0.1,69486,2026-03-22T21:10:07.745-705391-69486
